time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
,free shipping,,"Sears offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172218"">Craftsman Router and Router Table Combo</a> for <strong>$89.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $14. It features a 334-square inch working surface, cast aluminum base, and 1-3/4-horsepower motor.",$90,4,2018-01-05T09:25:28-05:00,POWER TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gboqygacr9uj3mowrqsb",2172218,Craftsman Router and Router Table Combo,https://www.dealnews.com/Craftsman-Router-and-Router-Table-Combo-for-90-free-shipping/2172218.html
,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172212"">Décor Flame Acadia 42"" Media Fireplace</a> for <strong>$115.99</strong> with <b>free shipping</b>. That's $73 under our April mention and the lowest price we could find now by $49. It features a 3,750 BTU heater and will hold televisions up to 50"". It measures 43"" x 16"" x 30"".",$116,3,2018-01-05T10:32:33-05:00,TV STANDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gkxy79cxef7xbxrmkr7u",2172212,"Decor Flame Acadia 42"" Media Fireplace",https://www.dealnews.com/Decor-Flame-Acadia-42-Media-Fireplace-for-116-free-shipping/2172212.html
,pickup at Home Depot,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172209"">ClosetMaid Selectives Basic Plus Closet System</a> in White for <strong>$288.15</strong>. Opt for in-store <strong>pickup</strong> to avoid the $55 shipping charge. That's $51 off list and the lowest price we could find. It measures approximately 83"" x 120"" x 14.5"" and features 10 feet of shelf space, 12 feet of hanging space, and three expandable hanging rods. Deal ends January 31.",$288,3,2018-01-05T10:32:03-05:00,HOME FURNITURE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ev9zkoq4rtii0fkhkuw3",2172209,ClosetMaid Selectives Basic Closet System,https://www.dealnews.com/Closet-Maid-Selectives-Basic-Closet-System-for-288-pickup-at-Home-Depot/2172209.html
,free shipping,True,"Call of Deals via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172206"">iRobot Roomba 980 WiFi Robot Vacuum</a> for <strong>$549.99</strong> with <strong>free shipping</strong>. That's $250 below our October mention of a new unit and the best price we've seen. (It's also $349 under the lowest price we could find for a new unit today.) Features include an AeroForce cleaning system with Carpet Boost to increase power on carpets, AeroForce high-efficiency filter, and iRobot Home app for scheduling. Deal ends January 10.<br>
<br>
Note: A 1-year warranty applies, but it's unclear who backs it.",$550,3,2018-01-05T11:34:27-05:00,VACUUM CLEANERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/akk3dlf8oprje012u09i",2172206,Refurb iRobot Roomba 980 WiFi Robot Vacuum,https://www.dealnews.com/Refurb-iRobot-Roomba-980-Wi-Fi-Robot-Vacuum-for-550-free-shipping/2172206.html
,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172203"">Ozark Trail 25-Liter Commuter Backpack</a> for <strong>$10.97</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's $10 off and the lowest price we could find. It accommodates laptops up to 15"" and features multiple organizational pockets for easy access to keys, phone, and other personal items. It's also hydration-compatible.",$11,3,2018-01-05T10:31:01-05:00,BACKPACKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v8ulajgam8krptlgewk8",2172203,Ozark Trail 25L Commuter Backpack,https://www.dealnews.com/Ozark-Trail-25-L-Commuter-Backpack-for-11-pickup-at-Walmart/2172203.html
,free shipping,,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172134"">Samsung 27"" Curved 1080p LED-Backlit LCD Display</a> for <b>$199</b> with <b>free shipping</b>. That's the lowest price we could find by $31. It features a 1920x1080 (1080p) native resolution, 16:9 ratio, 60Hz refresh rate, and HDMI. Deal ends January 14.",$199,2,2018-01-05T10:30:50-05:00,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kl3uwsbpbcqk5roffzvs",2172134,"Samsung 27"" Curved 1080p LED LCD Monitor",https://www.dealnews.com/Samsung-27-Curved-1080-p-LED-LCD-Monitor-for-199-free-shipping/2172134.html
,free shipping,,"Sam's Club offers its members the Society Den Madison Bed with Storage Drawers Queen Bedroom Set in several sizes from <strong>$979</strong> with <strong>free shipping</strong> as listed below:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097338,2172194"">Society Den Madison 3-Piece Queen Bedroom Set</a> for <strong>$979</strong> (low by $420)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097332,2172194"">Society Den Madison 4-Piece Queen Bedroom Set</a> for <strong>$1,299</strong> (low by $374)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172194"">Society Den Madison 5-Piece Queen Bedroom Set</a> for <strong>$1,449</strong> (pictured, low by $351)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097335,2172194"">Society Den Madison 6-Piece Queen Bedroom Set</a> for <strong>$1,599</strong> (low by $650)
 </li>
</ul>
Note: Non-members pay an additional 10% fee, so it's better to get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097326,2172194"">1-year membership</a> for $45.<br>
<br>
These items have an estimated arrival date of January 31.",from $979,4,2018-01-05T09:25:01-05:00,HOME FURNITURE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzlgdbzi7suhexef8ubb",2172194,Society Den Madison Queen Bedroom Sets,https://www.dealnews.com/Society-Den-Madison-Queen-Bedroom-Sets-from-979-free-shipping/2172194.html
,pickup at Home Depot,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172197"">Gladiator Ready-to-Assemble 31"" Steel 3-Drawer Freestanding Garage Cabinet</a> in White or Hammered Granite for <strong>$181.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $22.49 shipping. That's the lowest price we could find by $13. It measures 31"" x 28"" x 18"" and features a 300 lb. weight capacity. Deal ends January 14.",$182,2,2018-01-05T10:30:18-05:00,TOOL STORAGE & ORGANIZATION,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/f1urmm33nri4gunahwbw",2172197,"Gladiator 31"" Steel 3-Drawer Garage Cabinet",https://www.dealnews.com/Gladiator-31-Steel-3-Drawer-Garage-Cabinet-for-182-pickup-at-Home-Depot/2172197.html
,pickup at Home Depot,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172191"">Gladiator 72"" x 48"" Freestanding Garage Cabinet</a> in Silver for <strong>$300.99</strong>. Choose in-store <strong>pickup</strong> to avoid the $75 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097311,2172191"">Best Buy</a> charges the same.) That's the lowest price we could find by $53. It features a bottom shelf, stationary shelf, and two adjustable shelves, each with a 50-lb. capacity. Deal ends January 31.",$301,2,2018-01-05T12:39:28-05:00,TOOL STORAGE & ORGANIZATION,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hzzz39ukl5151jxo21nj",2172191,"Gladiator 48"" GearBox Freestanding Cabinet",https://www.dealnews.com/Gladiator-48-Gear-Box-Freestanding-Cabinet-for-301-pickup-at-Home-Depot/2172191.html
,free shipping w/ $35,,"Walmart discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097305,2172188"">more than 43,000 sports, camping, and outdoor items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097308,2172188"">rollbacks and clearance</a>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee, or get free shipping with orders of $35 or more. (Large items may have additional fees.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097302,2172188"">Bestway Neva III Boat</a> for <strong>$32.80</strong> ($67 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172188"">Ozark Trail 17x15-Foot 11-Person Instant Hexagon Cabin Tent</a> for <strong>$119</strong> (pictured, low by $39)
 </li>
</ul>","Deals on 43,000+ items",4,2018-01-05T09:23:45-05:00,SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mizoincbxqtvtl64ckha",2172188,Sports & Outdoors Sale at Walmart,https://www.dealnews.com/Sports-Outdoors-Sale-at-Walmart-Deals-on-43-000-items-free-shipping-w-35/2172188.html
,free shipping,,"Exclusively for Prime members, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172143"">Pioneer 6.2"" Bluetooth Double-DIN In-Dash CD/DVD/DM Car Audio Receiver</a> for <strong>$199.99</strong> with <strong>free shipping</strong>. That's tied with our November mention and the lowest price we could find now by $50. It can connect with up to two smartphones via Bluetooth and features a 6.2"" LED-backlit color touchscreen LCD, four 50-watt channels, 24 AM/FM presets, HD radio tuner, satellite radio support, USB, and 3.5mm auxiliary input.<br>
<br>
Note: It's temporarily out of stock, however it can still be ordered now at the above price. You'll receive an email with an estimated delivery date as soon as that information becomes available.",$200 w/ Prime,4,2018-01-05T09:22:31-05:00,CAR AUDIO,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lss5f9rqbyrnkp9wo8pf",2172143,Pioneer Bluetooth In-Dash CD/DVD/DM Receiver,https://www.dealnews.com/Pioneer-Bluetooth-In-Dash-CD-DVD-DM-Receiver-for-200-w-Prime-free-shipping/2172143.html
,free shipping,,"Joe's New Balance Outlet offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172110"">New Balance Men's 410v5 Trail Running Shoes</a> in Charcoal for $38.99. Coupon code ""NEWYEAR"" drops it to <b>$26</b> and unlocks <b>free shipping</b>. That's $9 under yesterday's mention and the lowest price we could find by $19. They're available in select standard and extra-wide sizes from 7 to 9 <del>sizes 7 to 11.5</del>.",$26,4,2018-01-05T09:21:12-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eczvoa7yr5kjl70levmo",2172110,New Balance Men's 410v5 Trail Running Shoes,https://www.dealnews.com/New-Balance-Mens-410-v5-Trail-Running-Shoes-for-26-free-shipping/2172110.html
,free shipping w/ $150,,"Sorel takes <b>up to 50% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172182"">women's boots</a> via coupon code ""SORHNY50"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097293,2172182"">Web Specials</a>. (The coupon takes 50% off full-price styles and an extra 25% off sale styles.) Shipping adds a flat <b>$6</b>, although orders of $150 or more bag free shipping.Some exclusions may apply. Deal ends January 30<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s7653/Sorel/"">Sorel Coupons</a>.</p>",Up to 50% off,4,2018-01-05T09:20:22-05:00,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ghiciyfomviolojf0dwp",2172182,Sorel Women's Boots,https://www.dealnews.com/Sorel-Womens-Boots-Up-to-50-off-free-shipping-w-150/2172182.html
,free shipping,True,"Always Deals via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172185"">Jawbone UP3 Sleep/Activity Monitor Wristband</a> in several colors (Twilight pictured) for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $5 under our mention from last February and the lowest price we've seen. (It's the best deal now by $16.) Tracked categories include heart rate, steps, distance, calories burned, hours slept, and calories consumed.",$20,3,2018-01-05T11:38:41-05:00,SPORTS & FITNESS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ch3viju4x8ddfx8qj8df",2172185,Jawbone UP3 Sleep/Activity Monitor Wristband,https://www.dealnews.com/Jawbone-UP3-Sleep-Activity-Monitor-Wristband-for-20-free-shipping/2172185.html
,pickup at REI,,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172131"">Swix Nordic Ski Hard Wax 45-Gram Jar</a> in <del>V60 Red/Silver or</del> V50 Violet for <strong>$5.93</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's tied with our November mention and the lowest price we could find now by $4. The V60 is intended for use with 37°F to 32°F new fallen snow and 34°F to 30°F transformed fine grained snow, and the V50 with 32°F new fallen snow and 30°F to 27°F transformed fine grained snow.",$6,1,2018-01-05T12:49:13-05:00,CAMPING & OUTDOORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vioaxeqdfkeo8tp04bkp",2172131,Swix Nordic Ski Hard Wax 45g Jar,https://www.dealnews.com/Swix-Nordic-Ski-Hard-Wax-45-g-Jar-for-6-pickup-at-REI/2172131.html
,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172020"">DC Batman Toothbrush 3-Piece Gift Set</a> for <strong>$2.44</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's $2 off and the lowest price we could find. It includes a toothbrush holder, toothbrush, and rinse cup.",$2,3,2018-01-05T10:29:45-05:00,TOOTHBRUSHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ej00ukmyb3bynltyzsro",2172020,DC Batman Toothbrush 3-Piece Gift Set,https://www.dealnews.com/DC-Batman-Toothbrush-3-Piece-Gift-Set-for-2-pickup-at-Walmart/2172020.html
,free shipping,,"Georgia Towels via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172002"">Cotton Econ Hotel Wash Cloths 48-Pack</a> in White for <strong>$15.89</strong> with <strong>free shipping</strong>. That's the lowest price we could find for similar wash cloths by a buck. They measure 12"" x 12""",$16,3,2018-01-05T10:29:31-05:00,TOWELS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drpkhogphaq1alpc0p4w",2172002,Cotton Econ Hotel Wash Cloths 48-Pack,https://www.dealnews.com/Cotton-Econ-Hotel-Wash-Cloths-48-Pack-for-16-free-shipping/2172002.html
,$6 shipping,,"Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172176"">Pet Pillows</a>, with prices starting from <strong>$2</strong>. Opt for in-store <strong>pickup</strong> where available to avoid the $5.99 shipping fee. That beats our mention from two weeks ago (which saw them all for $3 with no pickup available) and is a savings of up to $7 off list price.",Deals from $2,4,2018-01-05T09:17:13-05:00,DECOR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l9yzwlhxtmpdahvcyrew",2172176,Pet Pillow Clearance,https://www.dealnews.com/Pet-Pillow-Clearance-Deals-from-2-6-s-h/2172176.html
,free shipping,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172140"">Rockland Hardside Spinner 3-Piece Luggage Set</a> in Black for <s>$87.02</s> <strong>$86.87</strong> with <strong>free shipping</strong>. That's $18 under last month's mention, $47 off, and the lowest price we could find. It includes 20"", 24"", and 28"" spinner cases.",$87,3,2018-01-05T10:29:09-05:00,LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tzrpm6yak0hnswbjrxx8",2172140,Rockland Hardside Spinner 3-Piece Luggage Set,https://www.dealnews.com/Rockland-Hardside-Spinner-3-Piece-Luggage-Set-for-87-free-shipping/2172140.html
