editors_choice,hotness,picture_url,uuid,url,shipping,description,time_published,price,category,time_modified,title
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r2rz7xjipcq0oovpyax1",2172416,https://www.dealnews.com/Smartwool-Merino-250-Reversible-Headband-for-15-pickup-at-REI/2172416.html,pickup at REI,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172416"">Smartwool Merino 250 Pattern Reversible Headband</a> in several colors (Dogwood White/Black pictured) for <strong>$14.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $3. It's available in one size, which fits most.",2018-01-05T07:17:53-05:00,$15,ACCESSORIES,,Smartwool Merino 250 Reversible Headband
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ksboim4t28o0df4ekymd",2172410,https://www.dealnews.com/Guess-End-of-Season-Sale-50-to-60-off-15-off-free-shipping-w-99/2172410.html,free shipping w/ $99,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172410"">Guess</a> takes <strong>50% to 60% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097455,2172410"">sale styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097458,2172410"">End of Season Sale</a>. (Prices are as marked.) Even better, cut an <strong>extra 15% off</strong> via coupon code ""AFF15GUS"". Shipping adds <strong>$7.95</strong>, or bag free shipping with orders of $99 or more. Some exclusions may apply. Deal ends January 7.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s295/Guess/"">Guess Coupons</a>.</p>",,50% to 60% off + 15% off,CLOTHING & ACCESSORIES,2018-01-05T12:24:39-05:00,Guess End of Season Sale
,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/slyehpghran4jn6fpvcg",2172404,https://www.dealnews.com/M-D-Building-Door-Jamb-Weatherproof-Set-for-10-pickup-at-Home-Depot/2172404.html,pickup at Home Depot,"Home Depot again offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172404"">M-D Building Products Top and Side Door Jamb Weatherproof Set</a> in Gold for <strong>$10.16</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's tied with our June mention and the lowest price we could find by $6. The kit includes two 7-foot strips and one 3-foot strip.",,$10,HOME IMPROVEMENT,2018-01-05T14:30:01-05:00,M-D Building Door Jamb Weatherproof Set
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t7mm6syggx3ftfyndzhm",2172389,https://www.dealnews.com/Home-Decorators-Alphabet-14-Drawer-Dresser-for-449-free-shipping/2172389.html,free shipping,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172389"">Home Decorators Collection Alphabet 14-Drawer Dresser</a> for <strong>$449.40</strong> with <strong>free shipping</strong>. That's $300 off and the best price we could find.",,$449,HOME FURNITURE,2018-01-05T12:25:02-05:00,Home Decorators Alphabet 14-Drawer Dresser
,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uermdoltlkfyhan1gw1b",2170244,https://www.dealnews.com/features/Your-Complete-Guide-to-Buying-Workout-Clothes/2151374.html,,"If you're looking to get fit this year, dressing for the part may actually help. And even if you haven't gone to the gym in years, don't worry. Here's a comprehensive <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Your-Complete-Guide-to-Buying-Workout-Clothes/2151374.html"">guide to buying workout clothes</a>.",2018-01-05T07:00:01-05:00,,CONSUMER NEWS,,Your Complete Guide to Buying Workout Clothes
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwxymkou0z9g1271mk0i",2172401,https://www.dealnews.com/REI-Co-Op-Kids-Tech-Compatible-Gloves-for-7-pickup-at-REI/2172401.html,pickup at REI,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172401"">REI Co-Op Kids' All-Season Tech-Compatible Gloves</a> in Black/Vivid Viola for $9.73. Add them to your cart to drop the price to <strong>$7.29</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $3 under our mention from August, $16 off, and the lowest price we could find. They're available in sizes from XS to XL.",2018-01-05T06:59:24-05:00,$7,KIDS' CLOTHES,,REI Co-Op Kids' Tech-Compatible Gloves
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bdzqpwelmxj0gaq3zjq1",2172392,https://www.dealnews.com/Mega-Thermo-Mens-Thermal-Socks-6-Pack-for-12-free-shipping/2172392.html,free shipping,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172392"">Mega Thermo Men's Thermal Socks 6-Pack</a> in assorted styles for <strong>$11.99</strong> with <strong>free shipping</strong>. That's $22 under the lowest price we could find for this quantity of similar socks sold elsewhere. They ship in random colors and fit shoe sizes 5 to 11.",,$12,SOCKS,2018-01-05T16:12:12-05:00,Mega Thermo Men's Thermal Socks 6-Pack
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hwz7m2ghllibzkceid5c",2172398,https://www.dealnews.com/Clearance-Sweaters-at-Nordstrom-Rack-Up-to-77-off-free-shipping-w-100/2172398.html,free shipping w/ $100,"Nordstrom Rack takes <strong>up to 77% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172398"">men's, women's, and kids' clearance sweaters</a>, with deals starting from <strong>$19.97</strong>. Shipping adds <strong>$7.95</strong>, but orders of $100 or more bag free shipping.",,Up to 77% off,SWEATERS,2018-01-05T16:11:39-05:00,Clearance Sweaters at Nordstrom Rack
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/umqdbgyux9puugmk7kjv",2172386,https://www.dealnews.com/Sunday-Afternoons-Womens-Twilight-Canyon-Hat-for-23-pickup-at-REI/2172386.html,pickup at REI,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172386"">Sunday Afternoons Women's Twilight Canyon Hat</a> in Tumbleweed or Bone for <strong>$22.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $7. It's adjustable.",2018-01-05T06:40:17-05:00,$23,ACCESSORIES,,Sunday Afternoons Women's Twilight Canyon Hat
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/equ49m4yh1tsodjhnvct",2172380,https://www.dealnews.com/Noza-Tec-LED-Desk-Lamp-for-9-free-shipping/2172380.html,free shipping,"Bai Grand International Ltd. via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172380"">Noza Tec LED Desk Lamp</a> in White for <strong>$8.99</strong> with <strong>free shipping</strong>. That's $7 off and the lowest price we could find. It features three modes, a clip-on base, and USB port.",2018-01-05T06:37:42-05:00,$9,LIGHTING & LAMPS,,Noza Tec LED Desk Lamp
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gstthzvanxidp7kmfu8y",2172374,https://www.dealnews.com/Teva-Mens-Alp-Sandals-for-30-pickup-at-REI/2172374.html,pickup at REI,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172374"">Teva Men's Alp Sandals</a> in Deep Teal or Mustard for <strong>$29.73</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the lowest price we could find by $30. They're available in select sizes from 8 to 14.",,$30,SHOES,2018-01-05T12:23:30-05:00,Teva Men's Alp Sandals
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ymkxvzsufijd5rdck6s4",2172377,https://www.dealnews.com/Hanes-Mens-Pajama-Sleep-Lounge-Shorts-2-Pack-for-12-free-shipping/2172377.html,free shipping,"As one of its daily deals, That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172377"">Hanes Men's Pajama Sleep / Lounge Shorts 2-Pack</a> for <strong>$12.49</strong> with <strong>free shipping</strong>. That's $6.25 per pair, tied with our mention from two weeks ago, and the lowest price we could find for this quantity by $3 today. They're available in sizes S to XXL and ship in random colors. Deal ends today.",,$12,SLEEP & LOUNGE,2018-01-05T12:16:51-05:00,Hanes Men's Pajama Sleep/Lounge Shorts 2-Pack
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qyqjn34epprj6wzjzlli",2172365,https://www.dealnews.com/Home-Decorators-Walker-Chestnut-Storage-Bench-for-209-free-shipping/2172365.html,free shipping,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172365"">Home Decorators Collection Walker Chestnut Storage Bench</a> for <strong>$209.30</strong> with <strong>free shipping</strong>. That's $90 off and the best price we could find. It features a removable cushion and two doors. Deal ends January 7.",,$209,HOME FURNITURE,2018-01-05T16:11:02-05:00,Home Decorators Walker Chestnut Storage Bench
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qqxw7wqs1xeyppun9lem",2172371,https://www.dealnews.com/Cap-Strength-Roman-Chair-for-63-pickup-at-Walmart/2172371.html,pickup at Walmart,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172371"">Cap Strength Roman Chair</a> for $64.35. Opt for in-store <strong>pickup</strong> to drop it to <b>$63.06</b>. That's tied with last week's mention and the lowest price we could find today by $98. It features steel construction and supports up to 300 lbs.",,$63,EXERCISE EQUIPMENT,2018-01-05T12:25:26-05:00,Cap Strength Roman Chair
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cp94kzwfhpwrl0bptxgh",2172356,https://www.dealnews.com/Home-Decorators-Hampton-Storage-Cabinet-for-107-free-shipping/2172356.html,free shipping,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172356"">Home Decorators Collection Hampton Harbor Solid Storage Cabinet</a> in Hazel Brown for <strong>$107.40</strong> with <strong>free shipping</strong>. That's $72 off and the best price we could find. It features an upper drawer and two door storage drawers.",,$107,HOME FURNITURE,2018-01-05T16:10:50-05:00,Home Decorators Hampton Storage Cabinet
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ku6dhdjugbush2xy9rhy",2172359,https://www.dealnews.com/New-Age-Products-Bold-3.0-6-Piece-Cabinet-Set-from-720-free-shipping/2172359.html,free shipping,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172359"">NewAge Products Bold 3.0 6-Piece Garage Cabinet Set</a> in Gray or Red for <b>$719.99</b> with <b>free shipping</b>. (Non-members pay an additional $72, so it's better to buy a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097449,2172359"">1-Year Membership</a> for $45.) That's tied with last week's mention and the lowest price we could find by $80. It features a 24-gauge welded steel frame and locking doors.",,from $720,TOOL STORAGE & ORGANIZATION,2018-01-05T11:11:49-05:00,NewAge Products Bold 3.0 6-Piece Cabinet Set
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nyigwahke713e58362qx",2172368,https://www.dealnews.com/Ironton-100-Piece-Screwdriver-Set-for-20-Northern-Tool-pickup/2172368.html,Northern Tool pickup,"Northern Tool offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172368"">Ironton 100-Piece Screwdriver Set</a> for <strong>$19.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $9.49 shipping charge. That's tied with our October mention and $13 under the lowest price we could find for a similar set. It includes a ratcheting bit driver, 37 assorted screwdrivers, 50 assorted 1"" power bits, 12 nut driver bits, and carrying bag.",,$20,HAND TOOLS,2018-01-05T16:19:02-05:00,Ironton 100-Piece Screwdriver Set
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ys4p3qy38r3aoaqlz58a",2172353,https://www.dealnews.com/J.Crew-Final-Sale-Extra-50-off-free-shipping-w-150/2172353.html,free shipping w/ $150,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172353"">J.Crew</a> takes an <strong>extra 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097440,2172353"">final sale items</a> via coupon code ""SALEONSALE"", for discounts <strong>up to 75% off</strong>. Plus, the same code also cuts <b>40% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097446,2172353"">cozy styles</a>. (Eligible items are marked.) Shipping adds <strong>$5</strong>, but orders of $150 or more bag free shipping. Some exclusions apply. Deal ends January 10.<br>
<br>
Note: Final sale items cannot be returned or exchanged.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s279/J.Crew/"">J.Crew Coupons</a>.</p>",,Extra 50% off,CLOTHING & ACCESSORIES,2018-01-05T16:10:37-05:00,J.Crew Final Sale
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ambbqmwjizfuwiw259rl",2172362,https://www.dealnews.com/Mossy-Oak-Mens-Boxer-Briefs-6-Pack-for-20-free-shipping/2172362.html,free shipping,"That Daily Deal continues to offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172362"">Mossy Oak Men's Boxer Briefs 6-Pack</a> in assorted colors for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $3.33 per pair, tied with last week's mention, and the lowest price we could find for this quantity by $13. They're available in sizes M to XL. Deal ends January 6.",,$20,UNDERWEAR,2018-01-05T16:18:46-05:00,Mossy Oak Men's Boxer Briefs 6-Pack
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kbclojw1ffl1u5bflcma",2172350,https://www.dealnews.com/Electric-Fireplaces-at-Home-Depot-Up-to-25-off-free-shipping/2172350.html,free shipping,"As one of its daily deals, Home Depot takes <b>up to 25% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097437,2172350"">electric fireplaces</a>. Plus, all orders receive <b>free shipping</b>. Deal ends today. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172350"">Home Decorators Collection Trinidad 42"" Wall Mounted Fireplace</a> for <strong>$145.27</strong> (pictured, $54 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097434,2172350"">Home Decorators Collection Charles Mill 46"" TV Stand Electric Fireplace</a> for <strong>$218.99</strong> ($81 off)
 </li>
</ul>",,Up to 25% off,HEATERS,2018-01-05T16:18:13-05:00,Electric Fireplaces at Home Depot
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/upfycvyxn2beid0jlexc",2172344,https://www.dealnews.com/Bedsure-Premium-Waterproof-Mattress-Protector-from-16-free-shipping-w-Prime/2172344.html,free shipping w/ Prime,"Bedshe via Amazon offers the Bedsure Premium Hypoallergenic Waterproof Fitted Mattress Protector in several sizes, with prices starting at $19.99. Coupon code ""8DNXA8DI"" cuts the starting price to <b>$15.99</b>, as listed below. Plus, Prime members bag <strong>free shipping</strong>. This noiseless mattress protector is vinyl-free and fits mattresses up to 16"" deep. Deal ends January 9. The sizes, with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172344"">Twin</a> for <strong>$15.99</strong> (pictured, $4 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097419,2172344"">Full</a> for <strong>$19.99</strong> ($5 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097422,2172344"">Queen</a> for <strong>$21.59</strong> ($5 off)
 </li>
</ul>",2018-01-05T05:46:47-05:00,from $16,BEDDING,,Bedsure Premium Waterproof Mattress Protector
