uuid,shipping,price,url,editors_choice,description,picture_url,category,time_published,hotness,time_modified,title
2172764,free shipping,$199,https://www.dealnews.com/Edox-Mens-Les-Vauberts-Chronograph-Watch-for-199-free-shipping/2172764.html,,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172764"">Edox Men's Les Vauberts Chronograph Watch</a> for $403.60. Coupon code ""DNLESVB199"" cuts that to <strong>$199</strong>. With <strong>free shipping</strong>, that's $810 off list and the lowest price we could find. It features a sapphire crystal, stainless steel case, leather strap, Swiss quartz movement, and water resistance to 165 feet. Deal ends January 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mohh7upsrdtaxr23emdv",WATCHES,2018-01-05T14:29:08-05:00,3,,Edox Men's Les Vauberts Chronograph Watch
2172776,free shipping,$70,https://www.dealnews.com/Lifetime-Kids-Youth-Wave-Kayak-w-Paddle-for-70-free-shipping/2172776.html,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172776"">Lifetime Kids' Youth Wave 6-Foot Hard Shell Kayak with Paddle</a> in Pink for <strong>$70</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098484,2172776"">Amazon</a> has it for the same.) That's tied with last month's mention as the lowest price we've seen. (It's the best deal today by $36.) It's designed for kids ages five and up or up to 130 lbs. Other features include molded finger handles on each side of the kayak, multiple footrest positions, and a molded paddle cradle.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drhpdk37bruiy8ddlqgh",CAMPING & OUTDOORS,2018-01-05T14:26:08-05:00,2,,Lifetime Kids' Youth Wave Kayak w/ Paddle
2172773,,12 issues for free,https://www.dealnews.com/Cosmopolitan-Magazine-1-Year-Subscription-12-issues-for-free/2172773.html,True,"Mercury Magazines offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172773"">Cosmopolitan Magazine 1-Year Subscription</a> (12 issues) for <b>free</b> when you complete this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098472,2172773"">short form</a>. That's tied with our mention from a month ago, a current best by $5, and the lowest price we've seen for a 1-year subscription.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kbf9ne9d1qdbootf33hd",MAGAZINES,2018-01-05T14:18:17-05:00,3,,Cosmopolitan Magazine 1-Year Subscription
2172755,,Subscriptions for $5/year,https://www.dealnews.com/Discount-Mags-Great-Big-5-Sale-Subscriptions-for-5-year/2172755.html,,"DiscountMags cuts prices on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098412,2172755"">more than 100 magazine subscriptions</a> to <strong>$5 per year</strong> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098406,2172755"">Great Big $5 Sale</a>. Deal ends January 8. A couple of best bets (scroll down to see them):
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098409,2172755"">Golfweek 1-Year Subscription</a> for <strong>$5</strong> (14 issues, low by $25)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172755"">GQ 1-Year Subscription</a> for <strong>$5</strong> (pictured, 11 issues, low by $5)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gji2hlfe0rvmhk2np2tl",MAGAZINES,2018-01-05T14:17:54-05:00,3,,DiscountMags Great Big $5 Sale
2172761,pickup at Walmart,$5,https://www.dealnews.com/Athletic-Works-Womens-Colorblocked-Capris-for-5-pickup-at-Walmart/2172761.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172761"">Athletic Works Women's Colorblocked Capris</a> in several colors (Black/Merlot pictured) for <strong>$5</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $5 off list and the lowest price we could find. They're available in select sizes from XS to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zenbpfeg0zwnl2gky0qm",ACTIVEWEAR,2018-01-05T14:10:21-05:00,3,,Athletic Works Women's Colorblocked Capris
2172758,free shipping,$8,https://www.dealnews.com/Derby-Premium-Razor-Blades-100-Pack-for-8-free-shipping/2172758.html,,"Healthcareplus1 via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172758"">Derby Premium Super Stainless Double-Edge Razor Blades 100-Pack</a> for <strong>$7.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $2. It includes 20 5-count dispensers.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wpncfjvgbzef8q5v8vzl",SHAVING & GROOMING,2018-01-05T14:00:14-05:00,3,,Derby Premium Razor Blades 100-Pack
2172749,free shipping,$10,https://www.dealnews.com/Used-Plantronics-M90-HD-Bluetooth-Headset-for-10-free-shipping/2172749.html,,"TechRabbit offers the used <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172749"">Plantronics M90 HD Bluetooth Headset</a> in Black for <strong>$9.99</strong> with <strong>free shipping</strong>. That's $5 below our July mention of a <i>refurb</i> and $5 under the lowest price we could find for a refurb today. It features noise cancellation and music controls. Deal ends January 18.<br>
<br>
Note: A 1-year TechRabbit warranty is included.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ygvkctzrprbaiiukq7en",BLUETOOTH HEADSETS,2018-01-05T13:51:25-05:00,2,,Used Plantronics M90 HD Bluetooth Headset
2172746,free shipping,$48,https://www.dealnews.com/Sebikam-1080-p-DVR-Car-Dash-Cam-w-Rear-Camera-for-48-free-shipping/2172746.html,,"Sebikam Tech via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172746"">Sebikam 1080p DVR Super-Wide Car Dashboard Camera with Rear-View Camera</a> for $84.99. Coupon code ""6CXDO72D"" knocks that to <strong>$48.44</strong>. With <strong>free shipping</strong>, that's tied with our mention from three weeks ago, $37 off, and the lowest price we could find. It features a 4"" LCD, 170° wide-angle lens, 1080p video capture, G-sensor, motion detection, night vision, microSD card slot, and USB. It comes with a car charger and VGA rear-view camera with 120° wide-angle lens. Deal ends March 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/khvlpxxeskqdz3ncw1hs",AUTOMOTIVE,2018-01-05T13:43:51-05:00,3,,Sebikam 1080p DVR Car Dash Cam w/ Rear Camera
2172704,free shipping,$43,https://www.dealnews.com/Black-Decker-12-A-Blower-Vacuum-Mulcher-for-43-free-shipping/2172704.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172704"">Black &amp; Decker 12-amp Blower/Vacuum/Mulcher</a> for <strong>$42.98</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098181,2172704"">Amazon</a> charges the same for Prime members only.) That's the lowest price we could find by $5. It features two blow speeds and is capable of reducing 10 bags of leaves to one.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y2ytgshcybhabve5jra8",GARDEN TOOLS,2018-01-05T13:41:03-05:00,3,,Black & Decker 12A Blower/Vacuum/Mulcher
2172743,free shipping,$60,https://www.dealnews.com/Rockport-Mens-Trailbreaker-Duck-Boots-for-60-free-shipping/2172743.html,,"Rockport offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172743"">Rockport Men's Trailbreaker Duck Boots</a> in Black or Tan for $99.97. Coupon code ""BOOT40"" cuts it to <b>$59.98</b>. With <b>free shipping</b>, that's $10 under our November mention and the lowest price we could find now by $40. They're available in select medium and wide sizes from 8 to 12. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dpodcq0kyazhtnjhwc7r",SHOES,2018-01-05T13:33:06-05:00,3,,Rockport Men's Trailbreaker Duck Boots
2172707,free shipping,$15,https://www.dealnews.com/Belkin-6-Outlet-Slim-Line-Surge-Protector-for-15-free-shipping/2172707.html,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172707"">Belkin 6-Outlet SlimLine Power Strip Surge Protector with Rotating Plug</a> for <strong>$14.78</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $4. It features a 6-foot power cord.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dfjkptkntezeewrvnmie",SURGE PROTECTORS,2018-01-05T13:29:49-05:00,2,,Belkin 6-Outlet SlimLine Surge Protector
2172740,free shipping,$30,https://www.dealnews.com/Le-Home-1080-p-Wi-Fi-IP-Security-Camera-for-30-free-shipping/2172740.html,,"LeHome via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172740"">LeHome 1080p WiFi IP Security Camera</a> in White for $49.99. Coupon code ""HOLA2018"" drops it to <b>$29.99</b>. With <b>free shipping</b>, that's tied with our expired mention from two days ago, $20 off, and the lowest price we could find. Features include 1080p video recording, a 120° wide-angle lens, 2-way audio, night vision up to 32 feet, motion detection, 55° vertical rotation, 355° horizontal rotation, 802.11n wireless, real-time streaming and alerts via the Eyeplus mobile app, and microSD card slot. Deal ends January 9.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pselcd2u1yvwejdlcgkl",SECURITY CAMERAS,2018-01-05T13:26:12-05:00,3,,LeHome 1080p WiFi IP Security Camera
2172719,free shipping,$70,https://www.dealnews.com/Refurb-Garmin-Drive-Smart-GPS-w-Maps-Traffic-for-70-free-shipping/2172719.html,,"Groupon offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172719"">Garmin DriveSmart 50LMT-HD 5"" GPS Navigator with Lifetime North American Map and HD Digital Traffic Updates</a> for <strong>$69.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this refurb model by $5. (For further comparison, most sellers charge at least $160 for the similar 50LMT model new, but that only includes basic Garmin Traffic <i>instead</i> of the upgraded HD Digital Traffic.) It features a dual-orientation 5"" 480x272 LED-backlit LCD, preloaded data from Foursquare, Bluetooth, voice control, driver alerts, lane assist with junction view, microSD card slot, and rechargeable Li-ion battery. Deal ends January 6.<br>
<br>
Note: A 1-year Garmin warranty applies.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mtnpdqxp5zzq9svuqbnj",AUTOMOTIVE GPSS,2018-01-05T13:24:55-05:00,3,,"Refurb Garmin DriveSmart GPS w/ Maps, Traffic"
2172737,free shipping,Up to 90% off,https://www.dealnews.com/Tech-Rabbit-Winter-Wonderland-Sale-Up-to-90-off-free-shipping/2172737.html,,"TechRabbit cuts <strong>up to 90% off</strong> a selection of new and refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172737"">computers, headphones, cell phone accessories, and more</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098367,2172737"">Winter Wonderland Sale</a>. Plus, all orders receive <strong>free shipping</strong>. Deal ends January 18.<br>
<br>
Note: Refurbished items are covered by a TechRabbit warranty; see product pages for details.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/djmqzaa2fdxoytbw530t",ELECTRONICS,,4,2018-01-05T17:40:06-05:00,TechRabbit Winter Wonderland Sale
2172734,free shipping w/ Prime,$3,https://www.dealnews.com/Weme-Active-HDMI-to-VGA-Adapter-for-3-free-shipping-w-Prime/2172734.html,,"Weme via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172734"">Weme Active HDMI to VGA Adapter</a> in Black or White for $7.99. Coupon code ""3OVQKGXQ"" cuts it to <b>$2.99</b>. Plus, Prime members bag <b>free shipping</b>. That's $1 under our November mention and the lowest price we've seen. (It's the best today by $7.) It features HD video support for resolutions up to 1080p, a 3.5mm audio output, and micro-USB port with included micro-USB cable for optional power. Deal ends January 15.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cijtxmnqaudwwak060ty",COMPUTER CABLES,2018-01-05T13:18:52-05:00,3,,Weme Active HDMI to VGA Adapter
2172731,free shipping,Extra 40% off boots,https://www.dealnews.com/Rockport-Outlet-Flash-Sale-Extra-40-off-boots-free-shipping/2172731.html,,"Rockport takes an <strong>extra 40% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172731"">men's and women's outlet boots</a> via coupon code ""BOOT40"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098358,2172731"">Flash Sale</a>. (Eligible items are marked.) Plus, all orders bag <strong>free shipping</strong>. (Shipping normally adds $5 for orders under $125.) Some exclusions apply. Deal ends January 6.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1206/Rockport/"">Rockport Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fmqsw01jrlf2i1ug8ick",SHOES,,4,2018-01-05T17:39:30-05:00,Rockport Outlet Flash Sale
2172725,free s&h w/beauty item,from $7,https://www.dealnews.com/American-Rag-Mens-Shirts-at-Macys-from-7-free-s-h-w-beauty-item/2172725.html,True,"Macy's discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098322,2172725"">American Rag Men's Button-Down Shirts</a>, with prices starting from <strong>$6.96</strong>. Plus, take an <strong>extra 20% off</strong> select styles via coupon code ""WKND"" or an <strong>extra $10 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098313,2172725"">$25 or more</a> via ""WKND25"". (Eligible items are marked.) Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098316,2172725"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. That puts many styles at less than half price and is a really cheap price point for men's button-down shirts in general. Deal ends January 7. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098319,2172725"">American Rag Men's Mini Houndstooth Shirt</a> for <strong>$14.39</strong> ($16 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172725"">American Rag Men's Cadet Solid Shirt</a> for <strong>$14.39</strong> (pictured, $16 off)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zye3pdxubwmx3dn2cavc",SHIRTS,,4,2018-01-05T17:21:16-05:00,American Rag Men's Shirts at Macy's
2172701,free s&h w/beauty item,$34,https://www.dealnews.com/Guess-Womens-Verna-Banded-Jogger-Sneakers-for-34-free-s-h-w-beauty-item/2172701.html,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172701"">Guess Women's Verna Banded Jogger Sneakers</a> in Black or Silver for $39.99. Coupon code ""WKND"" drops it to <b>$33.99</b>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098178,2172701"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Excluding padding, that's the lowest price we could find by $35. They're available in select sizes from 5 to 11. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tn2blxyhe73u4y4sdqna",SHOES,2018-01-05T13:09:45-05:00,2,,Guess Women's Verna Banded Jogger Sneakers
2172722,free shipping w/ Prime,$9,https://www.dealnews.com/Maid-MAX-Foldable-Storage-Cube-6-Pack-for-9-free-shipping-w-Prime/2172722.html,,"MaidMax via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172722"">MaidMAX Foldable Storage Cube 6-Pack</a> in Beige for $18.49. Coupon code ""RLVTAIXE"" cuts it to <strong>$9</strong>. With <strong>free shipping</strong> for Prime members, that's $9 off and the lowest price we could find. They each measure 10.5"" x 10.5"" x 11"" and feature label holders and sewn in handles. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/chgodrafmzmgpheai8iz",HOME & GARDEN,,4,2018-01-05T17:39:17-05:00,MaidMAX Foldable Storage Cube 6-Pack
