time_published,time_modified,hotness,uuid,description,title,editors_choice,url,price,picture_url,category,shipping
,2018-01-04T09:52:39-05:00,2,2171264,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171264"">Columbia Women's Silver Ridge Stretch Pants</a> in Shark or British Tan for <b>$38.73</b>. Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $21, excluding the below mention. They're available in select sizes from 2 to 16.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095277,2171264"">Columbia</a> has them for $39.90 with free shipping via its Greater Rewards program. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095280,2171264"">sign up</a>.)",Columbia Women's Silver Ridge Stretch Pants,,https://www.dealnews.com/Columbia-Womens-Silver-Ridge-Stretch-Pants-for-39-pickup-at-REI/2171264.html,$39,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lsrcrwkglmori6xj5kpf",PANTS,pickup at REI
,2018-01-04T09:51:43-05:00,2,2171258,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171258"">Sceptre 50"" 1080p LED-Backlit LCD HD Television</a>, model no. X505BV-F, for <strong>$269.99</strong> with <strong>free shipping</strong>. That's $10 under our October mention and the lowest price we could find by $89. It features a 1920x1080 (1080p) native resolution, USB, and three HDMI inputs.","Sceptre 50"" 1080p LED LCD HDTV",,https://www.dealnews.com/Sceptre-50-1080-p-LED-LCD-HDTV-for-270-free-shipping/2171258.html,$270,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usofeigqqkp27ooorfry",TVS,free shipping
,2018-01-04T09:00:55-05:00,3,2171162,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171162"">LG 2.1 Channel 300-Watt Bluetooth Soundbar with Wireless Subwoofer</a> for the in-cart price of <strong>$109.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $20. It features dynamic range control, Dolby Digital, DTS Surround, and optical input.",LG 2.1 300W Bluetooth Soundbar and Subwoofer,,https://www.dealnews.com/LG-2.1-300-W-Bluetooth-Soundbar-and-Subwoofer-for-110-free-shipping/2171162.html,$110,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hndjclcv22owrzjeehqh",SPEAKERS,free shipping
,2018-01-04T09:00:06-05:00,3,2171333,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171333"">Whitmor 12"" x 8"" Christmas Ornament Storage Box</a> for <b>$11.59</b>. Opt for in-store <b>pickup</b> to avoid the $5.99 shipping charge. That's the lowest price we could find by $9. It features 42 compartments, removable top, and window for viewing.",Whitmor Christmas Ornament Storage Box,,https://www.dealnews.com/Whitmor-Christmas-Ornament-Storage-Box-for-12-pickup-at-Home-Depot/2171333.html,$12,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jpd42wtjeeidf7e9clcr",SEASONAL/HOLIDAYS,pickup at Home Depot
,2018-01-04T11:29:20-05:00,2,2171330,"GameStop offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171330"">Nintendo Wii U 32GB Console</a> in Black bundled with used copies of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095400,2171330"">LEGO Marvel Super Heroes for Wii U</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095403,2171330"">Sonic &amp; All-Stars Racing Transformed for Wii U</a> for <strong>$139.99</strong> plus <strong>$8.99</strong> for shipping. That's the best deal we could find for a refurbished 32GB console by $26 and the lowest price we've seen for a refurb. (You'll also save about $37 versus buying these games new elsewhere.)<br>
<br>
Note: No warranty info is provided.",Refurb Wii U 32GB Console w/ 2 Used Games,True,https://www.dealnews.com/Refurb-Wii-U-32-GB-Console-w-2-Used-Games-for-140-9-s-h/2171330.html,$140,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cd4el9332icha2obtaeq",CONSOLES,$9 shipping
,2018-01-04T06:57:18-05:00,4,2171093,"Yallstore via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171093"">Flywheel Exercise Bike with LCD</a> in Black for <strong>$131.99</strong> with <strong>free shipping</strong>. That's $168 off and the lowest price we could find. It features a 33-lb. flywheel, aluminum water bottle, and LCD screen that displays time, speed, distance, and calories burned. It has a weight capacity of 330-lbs.",Flywheel Exercise Bike with LCD,,https://www.dealnews.com/Flywheel-Exercise-Bike-with-LCD-for-132-free-shipping/2171093.html,$132,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nx6xenf7xzq5gata7l1g",EXERCISE EQUIPMENT,free shipping
,2018-01-04T06:57:06-05:00,3,2171324,"AltaTac via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171324"">5.11 Men's Recon Shoes</a> in several colors (Dark Coyote pictured) for <strong>$39.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. They're available in select sizes from 4 to 15.",5.11 Men's Recon Shoes,,https://www.dealnews.com/5.11-Mens-Recon-Shoes-for-40-free-shipping/2171324.html,$40,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/chewbfcojw5bbjco7ebd",SHOES,free shipping
,2018-01-04T08:59:35-05:00,3,2171081,"PUMA via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171081"">PUMA Women's Rebel Mid Speckled Training Shoes</a> in Silver for <strong>$24.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find in any color by $27. They're available in sizes 5.5 to 9.5.",PUMA Women's Rebel Mid Training Shoes,,https://www.dealnews.com/PUMA-Womens-Rebel-Mid-Training-Shoes-for-25-free-shipping/2171081.html,$25,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e922hgbobq3fm3d2kshq",SHOES,free shipping
,2018-01-04T10:13:24-05:00,5,2171321,"6pm takes <strong>up to 76% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171321"">Dr. Martens men's, women's, and kids' shoes and boots</a>, with prices starting from <strong>$21.50</strong>. Shipping adds <strong>$3.95</strong>, but orders of $50 or more qualify for free shipping, as do orders of any two items.",Dr. Martens Shoes and Boots at 6pm,,https://www.dealnews.com/Dr.-Martens-Shoes-and-Boots-at-6-pm-Up-to-76-off-free-shipping-w-50/2171321.html,Up to 76% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ecb0yzrwiekc2v9ndnj1",SHOES,free shipping w/ $50
,2018-01-04T09:51:28-05:00,2,2171318,"Hasbro via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171318"">Nerf Super Soaker Tidal Torpedo Bow</a> for <strong>$12.49</strong> with <strong>free shipping</strong>. Outside of the seller below, that's the lowest price we could find by $6. It features a 22-oz. water blaster and two foam missiles.<br>
<br>
A close price, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095379,2171318"">Amazon</a> charges $13.74 with free shipping for Prime members.",Nerf Super Soaker Tidal Torpedo Bow,,https://www.dealnews.com/Nerf-Super-Soaker-Tidal-Torpedo-Bow-for-12-free-shipping/2171318.html,$12,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wbgeqzzwzz1dvsih5pqp",TOYS & HOBBIES,free shipping
,2018-01-04T08:58:25-05:00,2,2171075,"DoctorsDeals via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171075"">PharMeDoc Ab Roller Wheel</a> for <b>$9.95</b> with <b>free shipping</b>. That's the lowest price we could find by $6. It features reinforced steel handles and rubber wheels.",PharMeDoc Ab Roller Wheel,,https://www.dealnews.com/Phar-Me-Doc-Ab-Roller-Wheel-for-10-free-shipping/2171075.html,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pko77k8lgqnbvocteiu7",EXERCISE EQUIPMENT,free shipping
,2018-01-04T08:57:53-05:00,3,2171234,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171234"">Groupon</a> takes an <strong>extra 20% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095157,2171234"">local deals</a> via coupon code ""SAVE20"". (This coupon can be used up to three times per account and has a maximum discount of $50 per deal.) Some exclusions apply. Deal ends January 5.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s8669/Groupon/"">Groupon Coupons</a>.</p>",Groupon Local Deals,,https://www.dealnews.com/Groupon-Local-Deals-Extra-20-off/2171234.html,Extra 20% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muuqgb6zvfcgedh2isgq",THINGS TO DO,
,2018-01-04T08:55:43-05:00,2,2171315,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171315"">Kidkraft Disney Pixar Cars 3 Radiator Springs 50-Piece Wooden Track Set</a> for <strong>$35</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It includes a working train, track, scenery, and figures.",Kidkraft Radiator Springs 50pc Track Set,,https://www.dealnews.com/Kidkraft-Radiator-Springs-50-pc-Track-Set-for-35-w-Prime-free-shipping/2171315.html,$35 w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vh6hbpajwf0ktisvvi9h",TOYS & HOBBIES,free shipping
,2018-01-04T08:54:52-05:00,3,2171291,"B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171291"">Unlocked LG V30 64GB 4G LTE Android Smartphone</a> in Cloud Silver for <strong>$674.99</strong> with <strong>free shipping</strong>. That's $150 off and the lowest price we could find. It features a 6"" 2880x1440 OLED touchscreen, Qualcomm Snapdragon 835 quad-core processor, 4GB RAM, 64GB internal storage, two rear cameras (with 16-megapixel standard and 13-megapixel wide-angle lenses), 4K video capture, microSD card slot, and Android 7.1.2 (Nougat). It's compatible with most major wireless carriers.",Unlocked LG V30 64GB 4G Android Smartphone,,https://www.dealnews.com/Unlocked-LG-V30-64-GB-4-G-Android-Smartphone-for-675-free-shipping/2171291.html,$675,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xibksgv9gg7m4tgkykvn",ANDROID PHONES,free shipping
,2018-01-04T06:56:48-05:00,4,2171195,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171195"">PUMA</a> takes <strong>up to 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095022,2171195"">sale styles</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095025,2171195"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, all orders bag <strong>free shipping</strong>.",PUMA Semi-Annual Sale,,https://www.dealnews.com/PUMA-Semi-Annual-Sale-Up-to-50-off-free-shipping/2171195.html,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ouxyiayg0v6uqopirkw2",CLOTHING & ACCESSORIES,free shipping
,2018-01-04T08:54:17-05:00,3,2171255,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171255"">Columbia Men's Wild Card Jacket</a> in Black or Yellow/Blue for <b>$179.90</b>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095202,2171255"">sign up</a>.) Excluding the below mention, that's the lowest price we could find by $33. It's available in sizes S to XXL. Deal ends February 28.<br>
<br>
Note: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095205,2171255"">Amazon</a> offers it in a few colors, with prices starting at $130.04 with free shipping. Prices vary greatly by color/size, and stock is very limited.",Columbia Men's Wild Card Jacket,,https://www.dealnews.com/Columbia-Mens-Wild-Card-Jacket-for-180...or-less-free-shipping/2171255.html,$180...or less,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vjqxry5umk4bndqyztgu",COATS,free shipping
,2018-01-04T08:51:53-05:00,3,2171102,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171102"">Furinno Bamboo Adjustable Notebook Lapdesk</a> for <strong>$18</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094740,2171102"">Amazon</a> charges the same with free shipping for Prime members.) That's $4 under our May mention, a current best by $9, and the lowest price we've seen. It's made from bamboo and features foldable legs.",Furinno Bamboo Adjustable Notebook Lapdesk,,https://www.dealnews.com/Furinno-Bamboo-Adjustable-Notebook-Lapdesk-for-18-pickup-at-Walmart/2171102.html,$18,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ygvx6gvioy4rdh7sso2r",LAPTOP ACCESSORIES,pickup at Walmart
,2018-01-04T09:50:37-05:00,2,2171060,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171060"">Rachael Ray 5-Piece Melamine Nesting Measuring Cups</a> for <strong>$10.49</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094620,2171060"">Amazon</a> charges the same.) Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $10. They're BPA-free, and the set includes 1/4 cup, 1/3 cup, 1/2 cup, 1 cup, and 2 cup sizes.",Rachael Ray 5-Piece Nesting Measuring Cups,,https://www.dealnews.com/Rachael-Ray-5-Piece-Nesting-Measuring-Cups-for-10-pickup-at-Walmart/2171060.html,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mmx0wxijuxqejc4cnk58",KITCHEN,pickup at Walmart
,2018-01-04T11:29:43-05:00,3,2171312,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171312"">Pizzacraft Pizza Peel</a> for <strong>$10.86</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. (<del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095373,2171312"">Amazon</a> charges the same for Prime members only.</del>) That's the lowest price we could find by $19. It transfers pizza from a hot pizza stone and features a thermoplastic rubber handle.<br>
<br>
Note: select Walmart stores may have it for as low as $3 in-store.",Pizzacraft Pizza Peel,True,https://www.dealnews.com/Pizzacraft-Pizza-Peel-for-11...or-less-pickup-at-Walmart/2171312.html,$11...or less,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/te6y5a0mga8yg2tlesps",KITCHEN,pickup at Walmart
,2018-01-04T06:54:55-05:00,4,2171048,"Yall store via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171048"">36"" Wall Mount 1,500-watt Electric Fireplace</a> for <strong>$106.99</strong> with <strong>free shipping</strong>. That's $193 off list and the lowest price we could find. It features a multicolored LED-backlight and a remote control.","36"" Wall Mount 1,500W Electric Fireplace",,https://www.dealnews.com/36-Wall-Mount-1-500-W-Electric-Fireplace-for-107-free-shipping/2171048.html,$107,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y5aqv7tmaotkk4ehtcem",HEATERS,free shipping
,2018-01-04T08:51:14-05:00,3,2171309,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171309"">Singer SteamWorks Pro 1,500-watt Garment &amp; Fabric Steamer</a> for <strong>$73.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095364,2171309"">Nextwarehouse</a> charges a few cents more.) That's the lowest price we could find by $3, outside of the mention below. It produces 90 minutes of continuous steam and features a 2.5-liter removable tank, telescopic pole, and folding hanger system.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095367,2171309"">Buyvpc via eBay</a> has it for $75.44 with free shipping.","Singer SteamWorks Pro 1,500W Garment Steamer",,https://www.dealnews.com/Singer-Steam-Works-Pro-1-500-W-Garment-Steamer-for-74-free-shipping/2171309.html,$74,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kusujovlqc1phejgnkdd",LAUNDRY,free shipping
