editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
,"Walmart offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170061"">7-Piece Frame Clock &amp; Room Decor Set</a> in Fuchsia for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's the lowest price we could find by $11. It includes two 4"" x 6"" frames, two 5"" x 7"" frames, a 4-opening 4"" x 6"" collage frame, a clock, and a dry erase board.",2,pickup at Walmart,7-Piece Frame Clock & Room Decor Set,https://www.dealnews.com/7-Piece-Frame-Clock-Room-Decor-Set-for-10-pickup-at-Walmart/2170061.html,DECOR,,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eg8mds981omvzfp0cggx",2170061,2018-01-02T08:03:05-05:00
,"In 2018 you'll likely see price increases that will hurt your pocketbook. Fortunately, the first step to avoiding high prices is to be aware of them. So let's run down the list of <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Items-That-Will-Be-More-Expensive-in-2018/"">products and services you can expect to be more expensive</a> this year.",,,8 Things That Will Be MORE Expensive in 2018,https://www.dealnews.com/features/Items-That-Will-Be-More-Expensive-in-2018/,CONSUMER NEWS,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/etqgzscgngymujfkg2hl",2165885,2018-01-02T08:00:01-05:00
,"Superdry takes <b>up to 50% off</b> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091908,2170064"">men's and women's apparel and accessories</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091902,2170064"">Winter Sale</a>. (Prices are as marked.) Plus, all orders bag <b>free express shipping</b>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091905,2170064"">Superdry Women's Bardot Bodycon Dress</a> for <strong>$22.25</strong> ($22 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170064"">Superdry Men's Gym Tech Double Zip Hoodie</a> for <strong>$59.15</strong> (pictured, $25 off)
 </li>
</ul>",3,free shipping,Superdry Winter Sale,https://www.dealnews.com/Superdry-Winter-Sale-Up-to-50-off-free-shipping/2170064.html,CLOTHING & ACCESSORIES,2018-01-02T12:55:14-05:00,Up to 50% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vlrxuvdohnb8la0wogsq",2170064,
,"Globalbox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170043"">Rymemo Sweatproof Bluetooth In-Ear Earphones</a> in Black for $17.88. Coupon code ""PM746QPU"" cuts the price to <strong>$8.76</strong>. With <strong>free shipping</strong> for Prime members, that's tied with our mention from two weeks ago, $9 off list, and the lowest price we could find. They feature earhooks and up to 6 hours of battery life. Deal ends January 4.",2,free shipping w/ Prime,Rymemo Sweatproof Bluetooth In-Ear Earphones,https://www.dealnews.com/Rymemo-Sweatproof-Bluetooth-In-Ear-Earphones-for-9-free-shipping-w-Prime/2170043.html,HEADPHONES,2018-01-02T12:54:27-05:00,$9,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qbpb6d42zljau4tefwzf",2170043,
,"Tanga offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170046"">Schick Hydro 5 Disposable Razor Blade 5-Pack</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this quantity by $6. They purport to hydrate skin while shaving.",3,free shipping,Schick Hydro 5 Disposable Razor Blade 5-Pack,https://www.dealnews.com/Schick-Hydro-5-Disposable-Razor-Blade-5-Pack-for-10-free-shipping/2170046.html,SHAVING & GROOMING,2018-01-02T12:53:21-05:00,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/abs6xmdroexjf2gtby0k",2170046,
,"Art of Deals via eBay continues to offer the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170058"">Alpine Swiss Men's Flip Flops</a> in several colors for <strong>$7.99</strong> with <strong>free shipping</strong>. That's tied with our mention from last week and the lowest price we could find by $16. They're available in sizes from 7 to 13.",3,free shipping,Alpine Swiss Men's Flip Flops,https://www.dealnews.com/Alpine-Swiss-Mens-Flip-Flops-for-8-free-shipping/2170058.html,SHOES,2018-01-02T13:35:19-05:00,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/meviryrwtcelunmgfmgw",2170058,
,"Thousandshores Inc. via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170055"">Dr.meter Soil Moisture / Light / PH Meter</a> for $12.99. Coupon code ""EOP9R5AH"" cuts it to <strong>$7.99</strong>. With <strong>free shipping</strong> for Prime members, that's a buck under our July mention, $5 off, and the best price we could find. It reads soil moisture, PH acidity, and light level with two probes. Deal ends January 9.",3,free shipping w/ Prime,Dr.meter Soil Moisture / Light / PH Meter,https://www.dealnews.com/Dr.meter-Soil-Moisture-Light-PH-Meter-for-8-free-shipping-w-Prime/2170055.html,GARDEN TOOLS,2018-01-02T12:52:40-05:00,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gecbiitivi5dgbovt1jl",2170055,
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170052"">H&amp;M</a> takes <strong>up to 70% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091893,2170052"">sale styles</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, but orders of $40 receive free shipping via code ""0040"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>",4,free shipping w/ $40,H&M Sale,https://www.dealnews.com/H-M-Sale-Up-to-70-off-free-shipping-w-40/2170052.html,CLOTHING & ACCESSORIES,2018-01-02T16:15:41-05:00,Up to 70% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",2170052,
,"Sweetylife via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170040"">Sweetylife Knee Pillow for Back Pain</a> for $24.80. Coupon code ""IE4EREA4"" cuts it to <strong>$14.88</strong>. With <strong>free shipping</strong>, that's $10 off and the lowest price we could find. It features a breathable easy-clean cover. Deal ends January 31.",4,free shipping w/ Prime,Sweetylife Knee Pillow for Back Pain,https://www.dealnews.com/Sweetylife-Knee-Pillow-for-Back-Pain-for-15-free-shipping-w-Prime/2170040.html,HEALTH,2018-01-02T16:14:52-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zrjdzwgcutjjjrbwfzk1",2170040,
,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170037"">Vizio SmartCast 36"" 5.1-Channel Home Theater Sound Bar System</a> for <strong>$159.88</strong> with <strong>free shipping</strong>. (Non-members pay $15.98 extra.) That's $10 under our mention from last November and the lowest price we could find by $20 today. It features a frequency response of 50Hz to 20kHz, Bluetooth, WiFi, Ethernet, and USB. Deal ends January 28.",3,free shipping,"Vizio SmartCast 36"" Home Theater Sound Bar",https://www.dealnews.com/Vizio-Smart-Cast-36-Home-Theater-Sound-Bar-from-160-free-shipping/2170037.html,HOME THEATER SYSTEMS,2018-01-02T12:51:31-05:00,from $160,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/agqjnjzkouppjcq3bxwp",2170037,
,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170034"">Westinghouse 9"" Portable Ceramic Heater</a> for <strong>$24.99</strong> with <strong>free shipping</strong>. That's $5 off and the lowest price we could find. It features adjustable thermostat comfort control, two heat settings, fan-only mode, and automatic overheat protection.",3,free shipping w/ Prime,"Westinghouse 9"" Compact Ceramic Heater",https://www.dealnews.com/Westinghouse-9-Compact-Ceramic-Heater-for-25-free-shipping-w-Prime/2170034.html,HEATERS,2018-01-02T12:51:11-05:00,$25,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hx5fpdblvx2k4fxytic4",2170034,
,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170028"">Insignia 40"" 1080p LED-Backlit LCD HD Television</a>, model no. NS-40D420NA18, for <strong>$179.99</strong> with <strong>free shipping</strong>. That's $70 off and the best price we could find. It features a native resolution of 1920x1080 (1080p), USB, and three HDMI inputs.",3,free shipping,"Insignia 40"" 1080p LED LCD HDTV",https://www.dealnews.com/Insignia-40-1080-p-LED-LCD-HDTV-for-180-free-shipping/2170028.html,TVS,2018-01-02T12:22:43-05:00,$180,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgkhbkb5iaxdhocarnls",2170028,
,"Joining a gym in January means you may encounter high-pressure sales tactics. If you want to avoid overpaying for a gym membership, <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/"">be aware of these five sneaky strategies</a> — and have a game plan for fighting back.",,,5 Strategies That Gyms Use to Hook You (and How to Not Fall for Them),https://www.dealnews.com/features/Strategies-That-Gyms-Use-to-Hook-You-and-How-to-Not-Fall-for-Them/,BUYING GUIDES,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ivkjrkxnd5qeqdeot2xs",2165807,2018-01-02T07:00:01-05:00
,"Nintendo offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170016"">Blaster Master Zero for Nintendo Switch</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091884,2170016"">Nintendo 3DS</a> for <strong>$6.99</strong>. That's the lowest price we could find by $3.",3,,Blaster Master Zero for Switch / 3DS,https://www.dealnews.com/Blaster-Master-Zero-for-Switch-3-DS-for-7/2170016.html,GAMES,2018-01-02T12:16:25-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/g4cqv7dp9tiizgabr0uf",2170016,
,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> in Chocolate Chip for <strong>$8.34</strong> with <strong>free shipping</strong>, via the directions below. That's $5 off and the lowest price we could find. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170022"">Quaker Chewy Bites 1-Oz. Granola Snacks 16-Pack</a> for $12.99
 </li>
 <li>clip the $4-off coupon on the product page
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$8.34</strong>
 </li>
</ol>
Note: Be sure to cancel your subscription after your order arrives to avoid being billed for subsequent shipments.",2,free shipping,Quaker Chewy Bites 1-Oz. Granola Snacks 16pk,https://www.dealnews.com/Quaker-Chewy-Bites-1-Oz.-Granola-Snacks-16-pk-for-8-free-shipping/2170022.html,GROCERIES,,$8,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wggwylulkios91wdkhfj",2170022,2018-01-02T06:57:22-05:00
,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170031"">Burt's Bees 100% Natural Moisturizing Lip Balm 2-Pack</a> in Coconut & Pear for $3.89. Check out via Subscribe & Save to cut that to <strong>$3.70</strong> and bag <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091890,2170031"">Target</a> charges pennies more via in-store pickup.) That's around $2 less than you'd pay in any other local store.<br>
<br>
Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",3,free shipping,Burt's Bees Moisturizing Lip Balm 2-Pack,https://www.dealnews.com/Burts-Bees-Moisturizing-Lip-Balm-2-Pack-for-4-free-shipping/2170031.html,PERSONAL CARE,2018-01-02T12:15:59-05:00,$4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yvfrbigvqghgkvn3cw5y",2170031,
,"Nintendo offers downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170025"">Mighty Gunvolt Burst for Nintendo Switch</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091887,2170025"">Nintendo 3DS</a> for <strong>$6.99</strong>. That's $3 off and the lowest price we could find.",3,,Mighty Gunvolt Burst for Nintendo Switch/3DS,https://www.dealnews.com/Mighty-Gunvolt-Burst-for-Nintendo-Switch-3-DS-for-7/2170025.html,GAMES,2018-01-02T12:14:52-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y1le3yxvhj3pkhpenozj",2170025,
,"As one of its daily deal, Home Depot takes <strong>up to 35% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091881,2170010"">outdoor power equipment</a>. Plus, all these orders receive <strong>free shipping</strong>. Deal ends today. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091875,2170010"">PowerStroke 1,600-PSI 1.2-GPM Electric Pressure Washer</a> for <strong>$69</strong> ($53 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170010"">Ryobi 16"" 13A Corded Electric Push Mower</a> for <strong>$99</strong> (pictured, $40 off)
 </li>
</ul>",4,free shipping,Outdoor Power Equipment at Home Depot,https://www.dealnews.com/Outdoor-Power-Equipment-at-Home-Depot-Up-to-35-off-free-shipping/2170010.html,GARDEN TOOLS,2018-01-02T16:14:25-05:00,Up to 35% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t2rinrhipec5klgxwfm2",2170010,
,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170013"">Better Homes and Gardens Kelsey Twin Metal Loft Bed</a> in Black or White for <strong>$109.20</strong> with <strong>free shipping</strong>. That's $11 under our May mention and the lowest price we could find now by $8. It accommodates a twin mattress and features a weight capacity of 200 lbs.",2,free shipping,Better Homes and Gardens Kelsey Loft Bed,https://www.dealnews.com/Better-Homes-and-Gardens-Kelsey-Loft-Bed-for-109-free-shipping/2170013.html,BED & BATH,,$109,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fpt7w5t92svxn6ag7v31",2170013,2018-01-02T06:39:29-05:00
,"Woot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170004"">Rubbermaid Collapsible Cargo Crate</a> for <strong>$49.99</strong> plus <strong>$5</strong> for shipping. That's $50 off and the lowest price we could find. It features a retractable handle, measures 15"" x 17.75"" x 18.37"", and has a weight capacity of 40 lbs. Deal ends today.",2,$5 shipping,Rubbermaid Collapsible Cargo Crate,https://www.dealnews.com/Rubbermaid-Collapsible-Cargo-Crate-for-50-5-s-h/2170004.html,HOME & GARDEN,,$50,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vix51zlvnn4ggnpeaam3",2170004,2018-01-02T06:38:25-05:00
,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170007"">Kind Healthy Grains 1.2-oz. Granola Bars 15-Bar Pack</a> in Vanialla Blueberry for $7.26. Check out via Subscribe & Save to cut that to <strong>$6.90</strong> and bag <strong>free shipping</strong>. That's tied with our November mention and a buck below what you'd pay for this quantity at a local store. These bars are gluten-free.<br>
<br>
Be sure to cancel Subscribe & Save once your order ships to avoid being billed for subsequent shipments.",3,free shipping,Kind Healthy Grains Granola Bars 15-Pack,https://www.dealnews.com/Kind-Healthy-Grains-Granola-Bars-15-Pack-for-7-free-shipping/2170007.html,GROCERIES,2018-01-02T12:14:12-05:00,$7,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xqvtune50jl1kcucgvhu",2170007,
