url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/Farberware-Soft-Grip-Ceramic-Paring-Knife-for-6-free-shipping-w-Prime/2167775.html,2,$6,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167775"">Farberware Soft Grip Handle Ceramic Paring Knife</a> for <b>$6.43</b> with <b>free shipping</b>. That's the lowest price we could find by about a buck. It features a 3"" blade and protective blade cover.",CUTLERY & FLATWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nbxaovzrklgkyunaxjsi",free shipping w/ Prime,2017-12-28T19:52:36-05:00,Farberware Soft Grip Ceramic Paring Knife,2167775,
https://www.dealnews.com/Amazon-Basics-25-Softside-Spinner-Luggage-for-50-free-shipping/2167778.html,3,$50,,"Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167778"">AmazonBasics 25"" Softside Upright Spinner Luggage</a> in Navy Blue for <strong>$49.86</strong> with <strong>free shipping</strong>. That's $16 off list and the lowest price we've seen. It expands by up to 25% and features an interior organizer with three zippered pockets, telescoping handle, and four double spinner wheels.",LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/htwmzqm3sa92zgkfnkxh",free shipping,,"AmazonBasics 25"" Softside Spinner Luggage",2167778,2017-12-29T11:36:41-05:00
https://www.dealnews.com/Pro-Series-6-Foot-Multipurpose-Scaffolding-from-145-free-shipping/2167910.html,2,from $145,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167910"">Pro-Series 6-Foot Multipurpose Scaffolding</a> for <strong>$144.98</strong> with <strong>free shipping</strong>. (Non-members pay a $14.50 surcharge.) That's $15 under last month's mention and the lowest price we could find by $15. It has four 5"" locking swivel casters and a 1,000-lb capacity. Deal ends January 2.",TOOLS & HARDWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ghwtpf3nrwyy40aqamyh",free shipping,2017-12-28T19:48:14-05:00,Pro-Series 6-Foot Multipurpose Scaffolding,2167910,
https://www.dealnews.com/Ivation-4-Piece-Packing-Cubes-Set-for-7-free-shipping/2167907.html,3,$7,True,"Ritz Camera via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167907"">Ivation 4-Piece Packing Cubes Set</a> for <strong>$6.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. They're made of nylon with breathable mesh panels. Each cube is 4"" deep and they measure 18"" x 13"", 14"" x 13"", 14"" x 10"", and 11"" x 7"".",LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/knkw96vb22gxdp3timh9",free shipping,,Ivation 4-Piece Packing Cubes Set,2167907,2017-12-29T12:54:20-05:00
https://www.dealnews.com/Kipling-Rizzi-Convertible-Mini-Bag-for-25-free-shipping/2167904.html,3,$25,True,"Kipling via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167904"">Kipling Rizzi Convertible Mini Bag</a> in several colors (Blue pictured) for <strong>$24.99</strong> with <strong>free shipping</strong>. That's $34 off list and the lowest price we could find. It measures 8"" x 9"" and features an adjustable strap, two front zip pockets, and key clasp.",HANDBAGS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jsmdbhv4i2iwloxx1rgn",free shipping,,Kipling Rizzi Convertible Mini Bag,2167904,2017-12-29T12:54:34-05:00
https://www.dealnews.com/Breville-Nespresso-Creatista-Coffee-Maker-for-270-free-shipping/2167901.html,3,$270,True,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167901"">Breville Nespresso Creatista Espresso and Coffee Maker</a> in Royal Champagne or Black for <strong>$269.95</strong> with <strong>free shipping</strong>. That's $30 below our Black Friday mention and the lowest price we've seen. (It's the best deal now by $30, although some sellers charge as much as $500.) It features auto-frothing with eight texture levels and 11 milk temperature settings, letting you add latte art to your beverage like a pro barista. It also features multiple beverage selections, an LCD display, 1.5-liter water tank, and 19 bars of pressure to extract great coffee.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uv276y8lbrxanwyd0wys",free shipping,,Breville Nespresso Creatista Coffee Maker,2167901,2017-12-29T12:58:46-05:00
https://www.dealnews.com/2-Eco-Vessel-Surf-22-oz.-Glass-Bottles-for-17-free-shipping/2167781.html,2,$17,,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167781"">two Eco Vessel Surf 22-oz. Glass Bottles</a> in several colors (Blue/Orange pictured) for <strong>$16.99</strong> with <strong>free shipping</strong>. That's $5 below our mention from last January, a current best for this quantity by $20, and the lowest per-unit price we've seen. They feature recycled glass and silicone casings.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zhsl4vjbgo03nj2it0yn",free shipping,2017-12-28T19:05:30-05:00,2 Eco Vessel Surf 22-oz. Glass Bottles,2167781,
https://www.dealnews.com/BCP-4-Foot-Inflatable-Lit-Santa-Claus-for-20-free-shipping/2167730.html,3,$20,,"Best Choice Products via Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167730"">Best Choice Products 4-Foot Inflatable Lit Santa Claus</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $7 under our mention from three weeks ago, $60 off, and the lowest price we could find. It inflates in minutes and is suitable for indoor/outdoor use.",SEASONAL/HOLIDAYS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/toum0lu1gglf0zghrkic",free shipping,,BCP 4-Foot Inflatable Lit Santa Claus,2167730,2017-12-29T11:36:24-05:00
https://www.dealnews.com/Oris-Watches-at-Jomashop-Up-to-72-off-20-off-free-shipping/2167742.html,3,Up to 72% off + $20 off,,"Jomashop takes <strong>up to 72% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087909,2167742"">Oris men's and women's watches</a>. Plus, take an <strong>extra $20 off</strong> via coupon code ""DNEWSFS20"" or an <strong>extra $50 off</strong> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087501,2167742"">$1,000 or more</a> via coupon code ""JOMANEW50"". (Select items receive even higher discounts via coupons noted on their product pages.) Even better, these orders qualify for <strong>free shipping</strong>. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087504,2167742"">Oris Men's Artix Date Automatic Watch</a> for <strong>$639</strong> via ""DNEWSFS20"" (low by $13)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167742"">Oris Men's Artelier Skeleton Dial Automatic Watch</a> for <strong>$895</strong> via ""PBFRS200"" (pictured, low by $189)
 </li>
</ul>",WATCHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mcfgiw1elzkaxzrswmjp",free shipping,,Oris Watches at Jomashop,2167742,2017-12-29T12:10:57-05:00
https://www.dealnews.com/Altec-Lansing-Life-Jacket-Bluetooth-Speaker-for-80-free-shipping/2167898.html,2,$80,,"As one of its daily deals, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167898"">Altec Lansing LifeJacket Next Generation Wireless Bluetooth Speaker</a> in Grey for <strong>$79.99</strong> with <strong>free shipping</strong>. That's tied with our July mention at $70 off and the lowest price we could find. It features a 16-hour battery life, mic, Bluetooth, and an IPX67 water/dust/shock-proof design.",PORTABLE SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rovrns1lz67peznbdhdl",free shipping,2017-12-28T18:50:12-05:00,Altec Lansing LifeJacket Bluetooth Speaker,2167898,
https://www.dealnews.com/Refurb-Harman-Kardon-HKTS-9-5.1-Speakers-for-130-free-shipping/2167523.html,2,$130,,"Harman Audio offers its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167523"">Harman Kardon HKTS 9 5.1-Channel Home Theater Speaker System</a> in Black for <strong>$129.99</strong> with <strong>free shipping</strong>. That's $25 under our November mention of a new unit and $237 under the lowest price we could find for a new one today. It features a frequency response of 45Hz to 20kHz, 200-watt powered subwoofer, five wall-mount brackets, and color-coded speaker cables. Deal ends December 31.<br>
<br>
Note: A 1-year Harmon Kardon warranty applies.",HOME THEATER SYSTEMS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wqcuri4paqxr1uqhqkbb",free shipping,2017-12-28T18:46:03-05:00,Refurb Harman Kardon HKTS 9 5.1 Speakers,2167523,
https://www.dealnews.com/Cap-Strength-Roman-Chair-for-63-free-shipping/2167886.html,3,$63,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167886"">Cap Strength Roman Chair</a> for $64.35. Opt for in-store pickup to drop it to <b>$63.06</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087900,2167886"">Amazon</a> has it for the same via a coupon on the product page.) With <b>free shipping</b>, that's the lowest price we could find by $10. It features steel construction and supports up to 300 lbs.",EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qqxw7wqs1xeyppun9lem",free shipping,,Cap Strength Roman Chair,2167886,2017-12-29T11:35:33-05:00
https://www.dealnews.com/M-Audio-AV42-20-W-Studio-Monitor-Speakers-for-99-free-shipping/2167889.html,3,$99,,"Amazon offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167889"">pair of M-Audio AV42 20-watt Studio Monitor Speakers</a> for <strong>$99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $30. Each speaker features a frequency response range of 75 Hz to 20 kHz, 4"" woofer, 1"" Ferro fluid-cooled silk cone tweeters, and black vinyl laminate finish.",SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sdmbpybnieoqwdkuyxna",free shipping,,M-Audio AV42 20W Studio Monitor Speakers,2167889,2017-12-29T11:35:05-05:00
https://www.dealnews.com/Skip-Hop-Dash-Signature-Messenger-Diaper-Bag-for-35-free-shipping/2167895.html,2,$35,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167895"">Skip Hop Dash Signature Messenger Diaper Bag</a> in Heather Grey for <s>$36.31</s> with <strong>free shipping</strong>. That's a $10 drop in the last week and the lowest price we could find now by $9. It features 11 pockets, two side pockets for bottles or sippy cups, an adjustable shoulder strap, and includes a cushioned changing pad.<br>
<br>
<i>Update</i>: The price has dropped to <strong>$34.80</strong>.",BABIES & KIDS ITEMS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lbutsrnhw4w3ehasuex5",free shipping,,Skip Hop Dash Signature Messenger Diaper Bag,2167895,2017-12-29T13:11:15-05:00
https://www.dealnews.com/Refurb-Worx-SD-Power-Screwdriver-for-15-free-shipping/2167892.html,3,$15,,"Worx via eBay offers its refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167892"">Worx SD Semi-Automatic Power Screwdriver</a> for <strong>$14.99</strong> with <b>free shipping</b>. That's tied with last month's refurb mention and $25 under the lowest price we could find for a new one today. It features tool bit storage and includes six bits and a charger.<br>
<br>
Note: A 2-year Worx warranty applies.",POWER TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eq8qm6mftwkulwgavoot",free shipping,,Refurb Worx SD Power Screwdriver,2167892,2017-12-29T11:34:10-05:00
https://www.dealnews.com/Miele-Compact-C2-Topaz-Canister-Vacuum-from-400-free-shipping/2167883.html,2,from $400,,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167883"">Miele Compact C2 Topaz Canister Vacuum Cleaner</a> in Blue for <strong>$399.91</strong> with <strong>free shipping</strong>. (Non-members pay a $39.99 surcharge, so it's better to get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/15-Sams-Club-Gift-Card-free-w-membership/2166128.html"">1-Year Membership</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/15-Sams-Club-Gift-Card-free-w-membership/2166128.html"">$15 Sam's Club Gift Card</a> for $45.) That's the lowest price we could find by $67. (For further comparison, other retailers charge at least $599 for the newest generation of this model.)<br>
<br>
It features a 1,200-watt vortex motor, six power control settings, 33-foot cleaning radius, AirClean sealed filtration system, carpet tool with floating head and swivel neck, telescopic stainless steel wand, dusting brush, upholstery tool, crevice tool, and hard floor brush.",VACUUM CLEANERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ceeqsgilszeapkglp7zo",free shipping,,Miele Compact C2 Topaz Canister Vacuum,2167883,2017-12-29T13:10:28-05:00
https://www.dealnews.com/Black-Decker-2-in-1-Lithium-Stick-Vacuum-for-110-free-shipping/2167877.html,2,$110,,"Red-Tag Pricing via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167877"">Black &amp; Decker 2-in-1 Lithium Stick Vacuum</a> for <strong>$109.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $20. It features a cyclone system, removable beater bar, washable bowl, and smart docking station.",VACUUM CLEANERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dbg9rsa08cqeoari6md3",free shipping,,Black & Decker 2-in-1 Lithium Stick Vacuum,2167877,2017-12-29T13:09:39-05:00
https://www.dealnews.com/ESQ-by-Movado-Mens-Catalyst-Watch-for-99-free-shipping/2167880.html,3,$99,,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167880"">ESQ by Movado Men's Catalyst Watch</a> for $238. Coupon code ""DNCATAL99"" cuts that to <strong>$99</strong>. With <strong>free shipping</strong>, that's tied with our December mention and the lowest price we could find by $81. It features a stainless steel casing and bracelet, Swiss quartz movement, and water resistance to 100 feet. Deal ends January 2.",WATCHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a5n4zqqtmtu9sp6kcwrm",free shipping,,ESQ by Movado Men's Catalyst Watch,2167880,2017-12-29T11:33:48-05:00
https://www.dealnews.com/Bell-and-Howell-Tac-Stick-for-15-free-shipping/2167868.html,4,$15,,"As Seen On TV via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167868"">Bell and Howell Tac Stick Military Grade Tactical Flashlight &amp; Stick</a> for <strong>$14.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $12. It works when frozen or under water and is 22 times brighter than regular flashlights.",FLASHLIGHTS & LIGHTING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jvwy94fmsn6oo8khxgya",free shipping,,Bell and Howell Tac Stick,2167868,2017-12-29T09:58:38-05:00
